X,Y,OBJECTID,CAM_NUM,NOTES,LOCATION,PROJ,XCOORD,YCOORD,created_user,created_date,last_edited_user,last_edited_date
-8529054.65240203,4763357.85834146,860,24, ,N Liberty St and W Fayette St,Downtown,-76.61779935,39.29041436,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529061.48924401,4763381.13605166,861,25, ,Park Ave and W Fayette St,Downtown,-76.61786076,39.2905762,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528961.50789996,4763630.05165435,862,26, ,N Liberty St and Clay St,Downtown,-76.61696261,39.29230676,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528921.79414388,4763740.74519097,863,27, ,Cathedral St and W Saratoga St,Downtown,-76.61660586,39.29307632,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528932.18216969,4763888.39408823,864,28, ,Cathedral St and W Mulberry St,Downtown,-76.61669918,39.2941028,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528783.28395808,4763883.37738766,865,29, ,N Charles St and E Mulberry St,Downtown,-76.6153616,39.29406793,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528967.76729735,4764033.58840278,866,30, ,Cathedral St and W Franklin St,Downtown,-76.61701884,39.2951122,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529114.79484361,4764033.07551762,867,31, ,Park Ave and W Franklin St,Downtown,-76.61833961,39.29510864,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529106.42445156,4763890.32965207,868,32, ,Park Ave and W Mulberry St,Downtown,-76.61826442,39.29411626,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529076.60037303,4763715.02256302,869,33, ,Park Ave and W Saratoga St,Downtown,-76.61799651,39.2928975,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529252.76274307,4763697.89196861,870,34, ,N Howard St and W Saratoga St,Downtown,-76.619579,39.2927784,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529259.95484167,4763881.45061894,871,35, ,N Howard St and W Mulberry St,Downtown,-76.61964361,39.29405453,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529267.09478705,4764027.35175997,872,36, ,N Howard St and W Franklin St,Downtown,-76.61970775,39.29506885,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529276.73537449,4764200.57320628,873,37, ,N Howard St and W Centre St,Downtown,-76.61979435,39.29627307,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529439.00847465,4764137.75455514,874,38, ,N Eutaw St and George St,Downtown,-76.62125207,39.29583636,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529564.51245717,4763204.70139125,875,39, ,S Paca St and W Baltimore St,Downtown,-76.62237949,39.28934954,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529417.79067441,4763718.06753043,876,40, ,N Eutaw St and W Saratoga,Downtown,-76.62106147,39.29291866,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529589.01710015,4763708.6519513,877,41, ,N Paca St and W Saratoga St,Downtown,-76.62259962,39.29285321,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529567.89035825,4763838.44579947,878,42, ,N Paca St and W Mulberry St,Downtown,-76.62240984,39.29375556,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529555.83739086,4763491.23965028,879,43, ,N Paca St and W Lexington St,Downtown,-76.62230157,39.29134169,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529758.41089492,4763973.16377633,880,44, ,N Greene St and W Franklin St,Downtown,-76.62412131,39.29469213,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529736.48655256,4763675.98739982,881,45, ,N Greene St and W Saratoga St,Downtown,-76.62392436,39.29262611,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529454.70993837,4764009.03994254,882,46, ,N Eutaw St and W Franklin St,Downtown,-76.62139312,39.29494154,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529461.05191493,4764238.86211552,883,47, ,N Eutaw St and Druid Hill Ave,Downtown,-76.62145009,39.29653925,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529424.3763793,4763847.15664629,884,48, ,N Eutaw St and W Mulberry St,Downtown,-76.62112063,39.29381611,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529602.32694995,4764112.58088103,885,49, ,N Paca St and George St,Downtown,-76.62271919,39.29566136,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528947.68251055,4764211.98795914,886,50, ,Cathedral St and W Centre St,Downtown,-76.61683842,39.29635243,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528908.78323108,4763484.27079711,887,51, ,Center Plaza,Downtown,-76.61648898,39.29129324,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528882.51314433,4763119.83650858,888,52, ,Hopkins Plaza and,Downtown,-76.61625299,39.2887595,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528778.56766578,4763219.18196206,889,53, ,Charles and Baltimore,Downtown,-76.61531924,39.28945021,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528758.94285999,4762960.14403679,890,54, ,S Charles St and E Lombard St,Downtown,-76.61514294,39.28764921,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528634.64882545,4763473.81489241,891,55, ,Saint Paul St and E Lexington St,Downtown,-76.61402639,39.29122054,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528588.45292382,4763146.51629492,892,56, ,Light St and E Redwood St,Downtown,-76.61361141,39.288945,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528438.21582662,4763370.09285198,893,57, ,N Calvert St and E Fayette St,Downtown,-76.6122618,39.29049942,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528444.41711874,4763129.34204135,894,58, ,S Calvert St and E Redwood St,Downtown,-76.61231751,39.28882559,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528409.90644258,4762969.41324503,895,59, ,S Calvert St and E Lombard St,Downtown,-76.6120075,39.28771366,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528293.82017457,4763490.39837127,896,60, ,Guilford Ave and E Lexington St,Downtown,-76.61096468,39.29133584,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528284.01961092,4763264.70474518,897,61, ,South St and E Baltimore St,Downtown,-76.61087664,39.28976671,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528273.37974364,4763056.33147314,898,62, ,South St and Water St,Downtown,-76.61078106,39.28831797,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528241.22244752,4763661.37830502,899,63, ,N Holliday St and E Saratoga St,Downtown,-76.61049218,39.29252455,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528224.99482629,4763374.23246373,900,64, ,N Holliday St and E Fayette St,Downtown,-76.61034641,39.2905282,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528204.16645289,4762976.51544908,901,65, ,Commerce St and E Lombard St,Downtown,-76.6101593,39.28776304,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528170.88605327,4762829.09325038,902,66, ,Commerce St and E Pratt St,Downtown,-76.60986034,39.28673804,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528161.36074059,4763175.30934046,903,67, ,Custom House Ave and,Downtown,-76.60977477,39.28914519,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528075.90896279,4763279.24637638,904,68, ,S Gay St and E Baltimore St,Downtown,-76.60900715,39.28986781,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528045.22395186,4763086.35767956,905,69, ,S Gay St and Water St,Downtown,-76.6087315,39.28852674,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527931.79384886,4763488.39133444,906,70, ,E Saratoga St and E Lexington St,Downtown,-76.60771254,39.29132188,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527848.10250114,4762978.3454864,907,71, ,Market Pl and E Lombard St,Downtown,-76.60696073,39.28777576,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529825.43964026,4763508.4756501,908,72, ,W Lexington St between Pearl St & Greene St,Downtown,-76.62472344,39.29146152,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529724.09747694,4763835.06744903,909,73, ,N Greene St and W Mulberry St,Downtown,-76.62381307,39.29373207,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529608.62979581,4764377.91603457,910,74, ,Druid Hill Ave and Saint Mary St,Downtown,-76.62277581,39.29750593,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529868.63236804,4764142.3137184,911,75, ,Pennsylvania Ave and Saint Mary St,Downtown,-76.62511145,39.29586806,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529447.85337879,4764333.78339456,912,76, ,N Eutaw St and W Monument St,Downtown,-76.62133153,39.29719913,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528773.16963661,4763618.28196467,913,77, ,Saratoga and Charles,Downtown,-76.61527074,39.29222493,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528658.76535537,4764044.36744302,914,78, ,Saint Paul St and Franklin,Downtown,-76.61424303,39.29518714,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528783.70199567,4763340.28396981,915,79, ,Charles and Fayette,Downtown,-76.61536536,39.29029218,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526426.10629393,4763856.72545572,916,201, ,E Fayette St and N Broadway,Broadway,-76.59418672,39.29388264,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526411.57045123,4763662.75145997,917,202, ,E Fairmount Ave and N Broadway,Broadway,-76.59405614,39.29253409,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526405.09243788,4763509.35981548,918,203, ,E Baltimore St and S Broadway,Broadway,-76.59399795,39.29146767,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526147.01070456,4763527.21014175,919,204, ,E Baltimore St and S Ann St,Broadway,-76.59167956,39.29159177,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525857.86990624,4763541.60238075,920,205, ,E Baltimore St and S Washington St,Broadway,-76.58908217,39.29169183,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526365.74657172,4763365.53178147,921,206, ,E Lombard St and S Broadway,Broadway,-76.5936445,39.29046771,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526153.90423168,4763371.57447361,922,207, ,E Lombard St and S Ann St,Broadway,-76.59174149,39.29050972,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526074.24844789,4763374.78819471,923,208, ,E Lombard St and S Durham St,Broadway,-76.59102593,39.29053207,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525931.45278233,4763370.21260371,924,209, ,E Lombard St and S Chapel St,Broadway,-76.58974318,39.29050026,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525867.05333797,4763382.9279523,925,210, ,E Lombard St and S Washington St,Broadway,-76.58916466,39.29058866,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526352.66739016,4763193.40584866,926,211, ,E Pratt St and S Broadway,Broadway,-76.59352701,39.289271,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526574.65759219,4763171.45691042,927,212, ,E Pratt St and N Bond St,Broadway,-76.59552118,39.2891184,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526377.37136114,4762946.17839594,928,213, ,Gough St and S Broadway,Broadway,-76.59374893,39.28755211,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526224.80658014,4762955.8626506,929,214, ,Gough St and S Regester St,Broadway,-76.59237842,39.28761944,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526337.49181453,4762817.68351276,930,215, ,Bank St and S Broadway,Broadway,-76.59339068,39.28665871,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526555.7273014,4762788.98644674,931,216, ,Bank St and S Bond St,Broadway,-76.59535113,39.28645918,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526709.67001246,4762782.47065358,932,217, ,Bank St and Caroline St,Broadway,-76.59673402,39.28641388,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526328.48200982,4762649.86656092,933,218, ,Eastern Ave and S Broadway,Broadway,-76.59330975,39.28549189,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526128.42789071,4762678.71141209,934,219, ,Eastern Ave and S Ann St,Broadway,-76.59151263,39.28569245,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526365.75425331,4762520.98755749,935,220, ,Fleet St and S Broadway,Broadway,-76.59364457,39.2845958,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526315.7475617,4762511.36476126,936,221, ,Fleet St and S Broadway St East,Broadway,-76.59319535,39.28452889,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526103.13414488,4762541.45836925,937,222, ,Fleet St and S Ann St,Broadway,-76.59128541,39.28473813,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526696.71034722,4762481.51865091,938,223, ,Fleet St and S Caroline St,Broadway,-76.5966176,39.28432137,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526864.73756865,4762479.92890863,939,224, ,Fleet St and S Eden St,Broadway,-76.59812701,39.28431032,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526321.32937717,4762377.02634215,940,225, ,S Broadway and Aliceanna St East,Broadway,-76.59324549,39.28359482,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526343.74824275,4762356.16677659,941,226, ,Aliceanna and Broadway West,Broadway,-76.59344689,39.28344978,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526334.07277158,4762108.54487074,942,227, ,Thames St and S Broadway,Broadway,-76.59335997,39.281728,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530778.99079103,4757645.06486194,943,301, ,2708 Berea Rd rear,Cherry Hill,-76.63328934,39.25068505,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530658.90086643,4757681.94983819,944,302, ,1312 Shellbanks rear,Cherry Hill,-76.63221055,39.25094164,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530758.88723373,4757596.55047863,945,303, ,Berea Rd and Slater Rd,Cherry Hill,-76.63310874,39.25034756,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530715.06158271,4757583.83855967,946,304, ,2711 Berea Rd rear,Cherry Hill,-76.63271505,39.25025913,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530619.00894816,4757605.28287927,947,305, ,Shellbanks Rd and Blyden Rd,Cherry Hill,-76.6318522,39.25040831,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530737.29704362,4757491.80928272,948,306, ,1301 Slater Rd rear,Cherry Hill,-76.6329148,39.24961893,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530516.28964172,4757595.05274819,949,307, ,Bldg 1200 rear,Cherry Hill,-76.63092946,39.25033714,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530632.70445509,4757402.93857692,950,308, ,Fisk Rd and Slater Rd,Cherry Hill,-76.63197523,39.2490007,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530657.33623883,4757363.97375372,951,309, ,1201 Slater Rd rear,Cherry Hill,-76.6321965,39.24872964,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530445.01693039,4757500.65380536,952,310, ,Giles Rd and Shellbanks Rd,Cherry Hill,-76.6302892,39.24968046,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530416.78613696,4757461.46827451,953,311, ,2701 Giles Rd rear and Shellbanks,Cherry Hill,-76.6300356,39.24940786,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530466.33906446,4757326.30458795,954,312, ,Sethlow Rd and Slater Rd,Cherry Hill,-76.63048074,39.24846759,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530324.68085995,4757349.87632495,955,313, ,Spelman Rd and Woodview Rd,Cherry Hill,-76.6292082,39.24863157,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530239.02835995,4757367.15939534,956,314, ,Woodview Rd and Round Rd,Cherry Hill,-76.62843877,39.2487518,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530383.41034322,4757282.25300869,957,315, ,Community Center rear,Cherry Hill,-76.62973578,39.24816113,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530418.72285491,4757137.56054392,958,316, ,Community Center rear,Cherry Hill,-76.630053,39.24715455,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530283.68272109,4757127.9081756,959,317, ,Spelman Rd and Claflin Ct,Cherry Hill,-76.62883991,39.2470874,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530158.88011861,4757023.6530471,960,318, ,2822 Round Rd,Cherry Hill,-76.62771879,39.24636212,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530235.34037193,4756950.91153564,961,319, ,Spelman Rd and S Denham Cir,Cherry Hill,-76.62840565,39.24585606,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530312.58088554,4756887.85732464,962,320, ,2810 Denham Cr side,Cherry Hill,-76.62909951,39.2454174,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530276.13133267,4756753.72789115,963,321, ,2822 Denham Cr rear,Cherry Hill,-76.62877208,39.24448426,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530249.68079779,4756770.50630968,964,322, ,2824 N Denham Cir,Cherry Hill,-76.62853447,39.24460099,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530186.78804037,4756800.23481262,965,323, ,2820 Spelman Rd,Cherry Hill,-76.62796949,39.24480781,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530112.87000736,4756842.7606883,966,324, ,Bridgeview Rd and Spelman Rd,Cherry Hill,-76.62730548,39.24510367,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530165.55795063,4756667.87874724,967,325, ,2917 S Denham Cir rear,Cherry Hill,-76.62777878,39.24388701,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530021.27797138,4756726.87149024,968,326, ,2901 Denham Cir side,Cherry Hill,-76.62648269,39.24429742,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529956.40344335,4756815.13891792,969,327, ,3301 Round Rd,Cherry Hill,-76.62589991,39.2449115,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529857.43558181,4756828.12991703,970,328, ,911 Coppin Court rear,Cherry Hill,-76.62501087,39.24500188,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529776.15003353,4756869.88374801,971,329, ,Coppin Ct and Bunche Rd,Cherry Hill,-76.62428067,39.24529236,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529725.55803235,4756828.69295798,972,330, ,Bethune Rd and Bunche Rd,Cherry Hill,-76.62382619,39.2450058,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529721.00774932,4756702.25414913,973,331, ,3411 Round Rd rear,Cherry Hill,-76.62378532,39.24412616,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529809.71453023,4756676.58690032,974,332, ,3401 Round Rd,Cherry Hill,-76.62458218,39.24394759,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529981.41160371,4756621.72421237,975,333, ,Bethune Rd and Spelman Rd,Cherry Hill,-76.62612457,39.2435659,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530054.50604105,4756497.64072884,976,334, ,1019 Bethune Rd rear,Cherry Hill,-76.62678118,39.24270264,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529925.98514467,4756519.23066102,977,335, ,3430 Spelman Rd,Cherry Hill,-76.62562666,39.24285284,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529884.26836072,4756490.05394878,978,336, ,3456 Spelman Rd,Cherry Hill,-76.62525191,39.24264985,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529909.64367112,4756425.47267437,979,337, ,3446 Spelman Rd Parking Lot,Cherry Hill,-76.62547986,39.24220055,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529746.60281567,4756474.07740902,980,338, ,Spellman Rd LLC 7076,Cherry Hill,-76.62401524,39.2425387,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529744.21767654,4756400.88016132,981,339, ,3486 Spelman Rd,Cherry Hill,-76.62399382,39.24202945,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529560.10260082,4756530.93726438,982,340, ,Seagull Ave UMBC rear,Cherry Hill,-76.62233988,39.24293429,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529615.00659823,4756585.75384192,983,341, ,Seagull Ave LLC 7076,Cherry Hill,-76.62283309,39.24331565,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529391.30234996,4756755.71323663,984,342, ,835 Seagull Ave rear,Cherry Hill,-76.62082353,39.24449808,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529432.96009004,4756797.50975193,985,343, ,835 Seagull Ave,Cherry Hill,-76.62119774,39.24478886,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529395.38525412,4756855.86600787,986,344, ,Seagull Ave and Bethune Rd,Cherry Hill,-76.6208602,39.24519484,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529826.50443116,4757020.36012963,987,345, ,Carver Rd School,Cherry Hill,-76.62473301,39.24633921,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529897.1608467,4757089.22122909,988,346, ,Carver Rd and Bridgeview Rd,Cherry Hill,-76.62536773,39.24681826,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529927.90504885,4757227.76251787,989,347, ,2805 Carver Rd rear,Cherry Hill,-76.62564391,39.24778206,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529994.57795441,4757229.68784516,990,348, ,2627 Carver Rd,Cherry Hill,-76.62624284,39.24779546,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529948.68249756,4757345.08849984,991,349, ,2609 Carver Rd,Cherry Hill,-76.62583055,39.24859826,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529900.27564256,4757320.75380738,992,350, ,2615 Carver Rd circle,Cherry Hill,-76.62539571,39.24842897,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529698.64764668,4756988.95513793,993,351, ,Carver Rd Rec Center,Cherry Hill,-76.62358445,39.24612073,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530508.80833347,4757295.29724982,994,352, ,Maint Backyard 1,Cherry Hill,-76.63086225,39.24825188,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530482.1336611,4757258.70295637,995,353, ,Maint Backyard 2,Cherry Hill,-76.63062263,39.2479973,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530380.59810002,4757328.27791669,996,354, ,Community Center rear,Cherry Hill,-76.62971052,39.24848131,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530528.47376439,4757254.95639272,997,355, ,Maint Garage Doors,Cherry Hill,-76.63103891,39.24797124,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530375.06589002,4757349.81817874,998,356, ,Community Center 2 rear,Cherry Hill,-76.62966082,39.24863116,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8522313.25241074,4762873.57678974,999,401, ,Eastern Ave and S Macon St,Greektown,-76.55724034,39.28704733,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
